From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
ENSG00000023839	A0A3B3IRZ2	unreviewed	A0A3B3IRZ2_HUMAN	ATP binding cassette subfamily C member 2	ABCC2	Homo sapiens (Human)	195
ENSG00000023839	A0A3B3IS94	unreviewed	A0A3B3IS94_HUMAN	ATP binding cassette subfamily C member 2	ABCC2	Homo sapiens (Human)	217
ENSG00000023839	A0A3B3ITG8	unreviewed	A0A3B3ITG8_HUMAN	ATP binding cassette subfamily C member 2	ABCC2	Homo sapiens (Human)	76
ENSG00000026950	O00481	reviewed	BT3A1_HUMAN	Butyrophilin subfamily 3 member A1 (CD antigen CD277)	BTN3A1 BTF5	Homo sapiens (Human)	513
ENSG00000026950	A6PVC0	unreviewed	A6PVC0_HUMAN	Butyrophilin subfamily 3 member A1	BTN3A1	Homo sapiens (Human)	43
ENSG00000026950	E7EPR2	unreviewed	E7EPR2_HUMAN	Butyrophilin subfamily 3 member A1	BTN3A1	Homo sapiens (Human)	119
ENSG00000026950	E9PFB8	unreviewed	E9PFB8_HUMAN	Butyrophilin subfamily 3 member A1	BTN3A1	Homo sapiens (Human)	91
ENSG00000034053	Q99767	reviewed	APBA2_HUMAN	Amyloid-beta A4 precursor protein-binding family A member 2 (Adapter protein X11beta) (Neuron-specific X11L protein) (Neuronal Munc18-1-interacting protein 2) (Mint-2)	APBA2 MINT2 X11L	Homo sapiens (Human)	749
ENSG00000034053	H0YL28	unreviewed	H0YL28_HUMAN	Amyloid beta precursor protein binding family A member 2 (Amyloid-beta A4 precursor protein-binding family A member 2)	APBA2	Homo sapiens (Human)	112
ENSG00000034053	H0YMS0	unreviewed	H0YMS0_HUMAN	Amyloid beta precursor protein binding family A member 2 (Amyloid-beta A4 precursor protein-binding family A member 2)	APBA2	Homo sapiens (Human)	263
ENSG00000034053	H0YNE8	unreviewed	H0YNE8_HUMAN	Amyloid beta precursor protein binding family A member 2 (Amyloid-beta A4 precursor protein-binding family A member 2)	APBA2	Homo sapiens (Human)	27
ENSG00000034053	H0YNG7	unreviewed	H0YNG7_HUMAN	Amyloid beta precursor protein binding family A member 2 (Amyloid-beta A4 precursor protein-binding family A member 2)	APBA2	Homo sapiens (Human)	70
ENSG00000036448	P54296	reviewed	MYOM2_HUMAN	Myomesin-2 (165 kDa connectin-associated protein) (165 kDa titin-associated protein) (M-protein) (Myomesin family member 2)	MYOM2	Homo sapiens (Human)	1465
ENSG00000036448	E7EWH9	unreviewed	E7EWH9_HUMAN	Myomesin 2	MYOM2	Homo sapiens (Human)	890
ENSG00000036473	P00480	reviewed	OTC_HUMAN	Ornithine transcarbamylase, mitochondrial (OTCase) (EC 2.1.3.3) (Ornithine carbamoyltransferase, mitochondrial)	OTC	Homo sapiens (Human)	354
ENSG00000036473	A0A2R8Y829	unreviewed	A0A2R8Y829_HUMAN	ornithine carbamoyltransferase (EC 2.1.3.3)	OTC	Homo sapiens (Human)	130
ENSG00000036565	P54219	reviewed	VMAT1_HUMAN	Chromaffin granule amine transporter (Solute carrier family 18 member 1) (Vesicular amine transporter 1) (VAT1)	SLC18A1 VAT1 VMAT1	Homo sapiens (Human)	525
ENSG00000036565	E5RK12	unreviewed	E5RK12_HUMAN	Solute carrier family 18 member A1	SLC18A1	Homo sapiens (Human)	258
ENSG00000036565	Q96GL6	unreviewed	Q96GL6_HUMAN	SLC18A1 protein (Solute carrier family 18 member A1)	SLC18A1	Homo sapiens (Human)	385
ENSG00000040608	Q9BZR6	reviewed	RTN4R_HUMAN	Reticulon-4 receptor (Nogo receptor) (NgR) (Nogo-66 receptor)	RTN4R NOGOR UNQ330/PRO526	Homo sapiens (Human)	473
ENSG00000040608	H7C0V4	unreviewed	H7C0V4_HUMAN	Reticulon 4 receptor	RTN4R	Homo sapiens (Human)	493
ENSG00000040608	H7C215	unreviewed	H7C215_HUMAN	Reticulon 4 receptor	RTN4R	Homo sapiens (Human)	559
ENSG00000040731	Q9Y6N8	reviewed	CAD10_HUMAN	Cadherin-10 (T2-cadherin)	CDH10	Homo sapiens (Human)	788
ENSG00000040731	D6RJG0	unreviewed	D6RJG0_HUMAN	Cadherin 10	CDH10	Homo sapiens (Human)	436
ENSG00000042813	Q9BS86	reviewed	ZPBP1_HUMAN	Zona pellucida-binding protein 1 (Inner acrosomal membrane IAM38) (Sp38)	ZPBP ZPBP1	Homo sapiens (Human)	351
ENSG00000042813	C9JIS7	unreviewed	C9JIS7_HUMAN	Zona pellucida binding protein	ZPBP	Homo sapiens (Human)	72
ENSG00000042813	F8WDW2	unreviewed	F8WDW2_HUMAN	Zona pellucida binding protein	ZPBP	Homo sapiens (Human)	75
ENSG00000042832	P01266	reviewed	THYG_HUMAN	Thyroglobulin (Tg)	TG	Homo sapiens (Human)	2768
ENSG00000042832	E5RG33	unreviewed	E5RG33_HUMAN	Thyroglobulin	TG	Homo sapiens (Human)	59
ENSG00000042832	E7EVM0	unreviewed	E7EVM0_HUMAN	Thyroglobulin	TG	Homo sapiens (Human)	901
ENSG00000042832	H0YB42	unreviewed	H0YB42_HUMAN	Thyroglobulin	TG	Homo sapiens (Human)	147
ENSG00000042832	H0YBC5	unreviewed	H0YBC5_HUMAN	Thyroglobulin	TG	Homo sapiens (Human)	62
ENSG00000042832	H0YBJ2	unreviewed	H0YBJ2_HUMAN	Thyroglobulin	TG	Homo sapiens (Human)	226
ENSG00000042832	H0YBL4	unreviewed	H0YBL4_HUMAN	Thyroglobulin	TG	Homo sapiens (Human)	194
ENSG00000042832	H0YBQ6	unreviewed	H0YBQ6_HUMAN	Thyroglobulin	TG	Homo sapiens (Human)	74
ENSG00000042832	H0YBR7	unreviewed	H0YBR7_HUMAN	Thyroglobulin	TG	Homo sapiens (Human)	172
ENSG00000042832	H0YBY1	unreviewed	H0YBY1_HUMAN	Thyroglobulin	TG	Homo sapiens (Human)	1224
ENSG00000042980	Q9UKQ2	reviewed	ADA28_HUMAN	Disintegrin and metalloproteinase domain-containing protein 28 (ADAM 28) (EC 3.4.24.-) (Epididymal metalloproteinase-like, disintegrin-like, and cysteine-rich protein II) (eMDC II) (Metalloproteinase-like, disintegrin-like, and cysteine-rich protein L) (MDC-L)	ADAM28 ADAM23 MDCL	Homo sapiens (Human)	775
ENSG00000042980	A0A8V8TMM6	unreviewed	A0A8V8TMM6_HUMAN	ADAM metallopeptidase domain 28	ADAM28	Homo sapiens (Human)	796
ENSG00000042980	E5RGY1	unreviewed	E5RGY1_HUMAN	ADAM metallopeptidase domain 28	ADAM28	Homo sapiens (Human)	217
ENSG00000042980	E5RJQ1	unreviewed	E5RJQ1_HUMAN	ADAM metallopeptidase domain 28	ADAM28	Homo sapiens (Human)	58
ENSG00000042980	H0YBG8	unreviewed	H0YBG8_HUMAN	ADAM metallopeptidase domain 28	ADAM28	Homo sapiens (Human)	387
ENSG00000042980	H0YBQ8	unreviewed	H0YBQ8_HUMAN	ADAM metallopeptidase domain 28	ADAM28	Homo sapiens (Human)	174
ENSG00000043514	Q9H3H1	reviewed	MOD5_HUMAN	tRNA dimethylallyltransferase (EC 2.5.1.75) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (hGRO1) (tRNA isopentenyltransferase 1) (IPTase)	TRIT1 IPT MOD5	Homo sapiens (Human)	467
ENSG00000043514	A0A3B3ITK2	unreviewed	A0A3B3ITK2_HUMAN	tRNA isopentenyltransferase 1	TRIT1	Homo sapiens (Human)	72
ENSG00000043514	B4DK89	unreviewed	B4DK89_HUMAN	cDNA FLJ60623, highly similar to tRNA isopentenyltransferase, mitochondrial (tRNA isopentenyltransferase 1)	TRIT1	Homo sapiens (Human)	143
ENSG00000043514	Q3T7B4	unreviewed	Q3T7B4_HUMAN	tRNA isopentenylpyrophosphate transferase isoform 7 (tRNA isopentenyltransferase 1)	TRIT1	Homo sapiens (Human)	85
ENSG00000043514	S4R2X1	unreviewed	S4R2X1_HUMAN	tRNA isopentenyltransferase 1	TRIT1	Homo sapiens (Human)	140
ENSG00000043514	S4R2Z0	unreviewed	S4R2Z0_HUMAN	tRNA isopentenyltransferase 1	TRIT1	Homo sapiens (Human)	349
ENSG00000043514	S4R3C5	unreviewed	S4R3C5_HUMAN	tRNA isopentenyltransferase 1	TRIT1	Homo sapiens (Human)	81
ENSG00000043514	S4R3F4	unreviewed	S4R3F4_HUMAN	tRNA isopentenyltransferase 1	TRIT1	Homo sapiens (Human)	63
ENSG00000043514	S4R3U8	unreviewed	S4R3U8_HUMAN	tRNA isopentenyltransferase 1	TRIT1	Homo sapiens (Human)	170
ENSG00000047634	Q9UN30	reviewed	SCML1_HUMAN	Sex comb on midleg-like protein 1	SCML1	Homo sapiens (Human)	329
ENSG00000047634	Q5H966	unreviewed	Q5H966_HUMAN	Scm polycomb group protein like 1	SCML1	Homo sapiens (Human)	147
ENSG00000050438	Q2Y0W8	reviewed	S4A8_HUMAN	Electroneutral sodium bicarbonate exchanger 1 (Electroneutral Na(+)-driven Cl-HCO3 exchanger) (Solute carrier family 4 member 8) (k-NBC3)	SLC4A8 KIAA0739 NBC NBC3 NDCBE1	Homo sapiens (Human)	1093
ENSG00000050767	Q86Y22	reviewed	CONA1_HUMAN	Collagen alpha-1(XXIII) chain	COL23A1	Homo sapiens (Human)	540
ENSG00000050767	A0A0A0MSD3	unreviewed	A0A0A0MSD3_HUMAN	Collagen type XXIII alpha 1 chain	COL23A1	Homo sapiens (Human)	422
ENSG00000050767	A0A2R8Y887	unreviewed	A0A2R8Y887_HUMAN	Collagen type XXIII alpha 1 chain	COL23A1	Homo sapiens (Human)	63
ENSG00000050767	A0A7P0T8B8	unreviewed	A0A7P0T8B8_HUMAN	Collagen type XXIII alpha 1 chain	COL23A1	Homo sapiens (Human)	155
ENSG00000050767	L8EAS4	unreviewed	L8EAS4_HUMAN	Alternative protein COL23A1 (Collagen type XXIII alpha 1 chain)	COL23A1	Homo sapiens (Human)	164
ENSG00000052802	Q15800	reviewed	MSMO1_HUMAN	Methylsterol monooxygenase 1 (EC 1.14.18.9) (C-4 methylsterol oxidase) (Sterol-C4-methyl oxidase)	MSMO1 DESP4 ERG25 SC4MOL	Homo sapiens (Human)	293
ENSG00000052802	D6R952	unreviewed	D6R952_HUMAN	Methylsterol monooxygenase 1 (EC 1.14.18.9) (C-4 methylsterol oxidase) (Sterol-C4-methyl oxidase)	MSMO1	Homo sapiens (Human)	229
ENSG00000052802	D6RDP9	unreviewed	D6RDP9_HUMAN	Methylsterol monooxygenase 1 (EC 1.14.18.9) (C-4 methylsterol oxidase) (Sterol-C4-methyl oxidase)	MSMO1	Homo sapiens (Human)	220
ENSG00000052802	D6REA2	unreviewed	D6REA2_HUMAN	Methylsterol monooxygenase 1	MSMO1	Homo sapiens (Human)	85
ENSG00000054356	Q16849	reviewed	PTPRN_HUMAN	Receptor-type tyrosine-protein phosphatase-like N (R-PTP-N) (Islet cell antigen 512) (ICA 512) (Islet cell autoantigen 3) (PTP IA-2) [Cleaved into: ICA512-N-terminal fragment (ICA512-NTF); ICA512-transmembrane fragment (ICA512-TMF); ICA512-cleaved cytosolic fragment (ICA512-CCF)]	PTPRN ICA3 ICA512	Homo sapiens (Human)	979
ENSG00000054356	A0A1B0GX26	unreviewed	A0A1B0GX26_HUMAN	Protein tyrosine phosphatase receptor type N	PTPRN	Homo sapiens (Human)	125
ENSG00000054356	C9J392	unreviewed	C9J392_HUMAN	Protein tyrosine phosphatase receptor type N	PTPRN	Homo sapiens (Human)	67
ENSG00000054356	C9JCQ0	unreviewed	C9JCQ0_HUMAN	Protein tyrosine phosphatase receptor type N	PTPRN	Homo sapiens (Human)	86
ENSG00000054356	C9JJL7	unreviewed	C9JJL7_HUMAN	Protein tyrosine phosphatase receptor type N	PTPRN	Homo sapiens (Human)	124
ENSG00000054356	C9JR27	unreviewed	C9JR27_HUMAN	Protein tyrosine phosphatase receptor type N	PTPRN	Homo sapiens (Human)	166
ENSG00000054356	H7C0U9	unreviewed	H7C0U9_HUMAN	Protein tyrosine phosphatase receptor type N	PTPRN	Homo sapiens (Human)	137
ENSG00000054356	U3KQ66	unreviewed	U3KQ66_HUMAN	Protein tyrosine phosphatase receptor type N	PTPRN	Homo sapiens (Human)	52
ENSG00000056277	Q8ND82	reviewed	Z280C_HUMAN	Zinc finger protein 280C (Suppressor of hairy wing homolog 3) (Zinc finger protein 633)	ZNF280C SUHW3 ZNF633	Homo sapiens (Human)	737
ENSG00000056277	Q9UJJ2	unreviewed	Q9UJJ2_HUMAN	Zinc finger protein 280C	ZNF280C	Homo sapiens (Human)	610
ENSG00000056998	O15488	reviewed	GLYG2_HUMAN	Glycogenin-2 (GN-2) (GN2) (EC 2.4.1.186)	GYG2	Homo sapiens (Human)	501
ENSG00000056998	E5RIC9	unreviewed	E5RIC9_HUMAN	glycogenin glucosyltransferase (EC 2.4.1.186)	GYG2	Homo sapiens (Human)	137
ENSG00000056998	J3QSZ3	unreviewed	J3QSZ3_HUMAN	glycogenin glucosyltransferase (EC 2.4.1.186)	GYG2	Homo sapiens (Human)	244
ENSG00000057252	P35610	reviewed	SOAT1_HUMAN	Sterol O-acyltransferase 1 (EC 2.3.1.26) (Acyl-coenzyme A:cholesterol acyltransferase 1) (ACAT-1) (Cholesterol acyltransferase 1)	SOAT1 ACACT ACACT1 ACAT ACAT1 SOAT STAT	Homo sapiens (Human)	550
ENSG00000057252	B1APM4	unreviewed	B1APM4_HUMAN	Sterol O-acyltransferase 1 (Acyl-coenzyme A:cholesterol acyltransferase 1) (Cholesterol acyltransferase 1)	SOAT1	Homo sapiens (Human)	260
ENSG00000058335	Q13972	reviewed	RGRF1_HUMAN	Ras-specific guanine nucleotide-releasing factor 1 (Ras-GRF1) (Guanine nucleotide-releasing protein) (GNRP) (Ras-specific nucleotide exchange factor CDC25)	RASGRF1 CDC25 GNRP GRF1	Homo sapiens (Human)	1273
ENSG00000060140	Q6J9G0	reviewed	STYK1_HUMAN	Tyrosine-protein kinase STYK1 (EC 2.7.10.2) (Novel oncogene with kinase domain) (Protein PK-unique) (Serine/threonine/tyrosine kinase 1)	STYK1 NOK	Homo sapiens (Human)	422
ENSG00000060140	F5GZF6	unreviewed	F5GZF6_HUMAN	Serine/threonine/tyrosine kinase 1	STYK1	Homo sapiens (Human)	65
ENSG00000060140	F5H2I9	unreviewed	F5H2I9_HUMAN	Serine/threonine/tyrosine kinase 1	STYK1	Homo sapiens (Human)	87
ENSG00000060140	F5H366	unreviewed	F5H366_HUMAN	Serine/threonine/tyrosine kinase 1	STYK1	Homo sapiens (Human)	83
ENSG00000060140	F5H4G3	unreviewed	F5H4G3_HUMAN	Serine/threonine/tyrosine kinase 1	STYK1	Homo sapiens (Human)	40
ENSG00000060140	H0YGL5	unreviewed	H0YGL5_HUMAN	Serine/threonine/tyrosine kinase 1	STYK1	Homo sapiens (Human)	83
ENSG00000060762	Q9Y5U8	reviewed	MPC1_HUMAN	Mitochondrial pyruvate carrier 1 (Brain protein 44-like protein)	MPC1 BRP44L CGI-129 HSPC040 PNAS-115	Homo sapiens (Human)	109
ENSG00000060762	A0A087WVZ0	unreviewed	A0A087WVZ0_HUMAN	Mitochondrial pyruvate carrier	MPC1	Homo sapiens (Human)	109
ENSG00000062038	P22223	reviewed	CADH3_HUMAN	Cadherin-3 (Placental cadherin) (P-cadherin)	CDH3 CDHP	Homo sapiens (Human)	829
ENSG00000062038	J3KRQ1	unreviewed	J3KRQ1_HUMAN	Cadherin 3	CDH3	Homo sapiens (Human)	73
ENSG00000062038	J3QKW6	unreviewed	J3QKW6_HUMAN	Cadherin 3	CDH3	Homo sapiens (Human)	41
ENSG00000062038	J3QL41	unreviewed	J3QL41_HUMAN	Cadherin 3	CDH3	Homo sapiens (Human)	155
ENSG00000062038	J3QL75	unreviewed	J3QL75_HUMAN	Cadherin 3	CDH3	Homo sapiens (Human)	81
ENSG00000062038	J3QR34	unreviewed	J3QR34_HUMAN	Cadherin 3	CDH3	Homo sapiens (Human)	48
ENSG00000062038	J3QR60	unreviewed	J3QR60_HUMAN	Cadherin 3	CDH3	Homo sapiens (Human)	59
ENSG00000063587	Q9NSD4	reviewed	ZN275_HUMAN	Zinc finger protein 275	ZNF275	Homo sapiens (Human)	429
ENSG00000063587	A6NFS0	unreviewed	A6NFS0_HUMAN	Zinc finger protein 275	ZNF275	Homo sapiens (Human)	329
ENSG00000064313	Q6P1X5	reviewed	TAF2_HUMAN	Transcription initiation factor TFIID subunit 2 (150 kDa cofactor of initiator function) (RNA polymerase II TBP-associated factor subunit B) (TBP-associated factor 150 kDa) (Transcription initiation factor TFIID 150 kDa subunit) (TAF(II)150) (TAFII-150) (TAFII150)	TAF2 CIF150 TAF2B	Homo sapiens (Human)	1199
ENSG00000064313	A0A8I5KNG3	unreviewed	A0A8I5KNG3_HUMAN	TATA-box binding protein associated factor 2	TAF2	Homo sapiens (Human)	60
ENSG00000064313	A0A8I5KPW0	unreviewed	A0A8I5KPW0_HUMAN	Transcription initiation factor TFIID subunit 2	TAF2	Homo sapiens (Human)	526
ENSG00000064313	A0A8I5KR26	unreviewed	A0A8I5KR26_HUMAN	Transcription initiation factor TFIID subunit 2	TAF2	Homo sapiens (Human)	384
ENSG00000064313	A0A8I5KRI4	unreviewed	A0A8I5KRI4_HUMAN	TATA-box binding protein associated factor 2	TAF2	Homo sapiens (Human)	52
ENSG00000064313	A0A8I5KSY6	unreviewed	A0A8I5KSY6_HUMAN	Transcription initiation factor TFIID subunit 2 (Transcription initiation factor TFIID 150 kDa subunit)	TAF2	Homo sapiens (Human)	1162
ENSG00000064313	A0A8I5KU60	unreviewed	A0A8I5KU60_HUMAN	TATA-box binding protein associated factor 2	TAF2	Homo sapiens (Human)	43
ENSG00000064313	A0A8I5KUD2	unreviewed	A0A8I5KUD2_HUMAN	TATA-box binding protein associated factor 2	TAF2	Homo sapiens (Human)	118
ENSG00000064313	A0A8I5KUQ2	unreviewed	A0A8I5KUQ2_HUMAN	Transcription initiation factor TFIID subunit 2 (Transcription initiation factor TFIID 150 kDa subunit)	TAF2	Homo sapiens (Human)	1160
ENSG00000064313	A0A8I5KV60	unreviewed	A0A8I5KV60_HUMAN	Transcription initiation factor TFIID subunit 2 (Transcription initiation factor TFIID 150 kDa subunit)	TAF2	Homo sapiens (Human)	1251
ENSG00000064313	A0A8I5KVC1	unreviewed	A0A8I5KVC1_HUMAN	TATA-box binding protein associated factor 2	TAF2	Homo sapiens (Human)	198
ENSG00000064313	A0A8I5KXP3	unreviewed	A0A8I5KXP3_HUMAN	Transcription initiation factor TFIID subunit 2	TAF2	Homo sapiens (Human)	422
ENSG00000064313	A0A8I5KXS3	unreviewed	A0A8I5KXS3_HUMAN	TATA-box binding protein associated factor 2	TAF2	Homo sapiens (Human)	259
ENSG00000064313	A0A8I5KY57	unreviewed	A0A8I5KY57_HUMAN	TATA-box binding protein associated factor 2	TAF2	Homo sapiens (Human)	190
ENSG00000064313	A0A8I5QJD7	unreviewed	A0A8I5QJD7_HUMAN	Transcription initiation factor TFIID subunit 2	TAF2	Homo sapiens (Human)	879
ENSG00000064313	A0A8I5QJI9	unreviewed	A0A8I5QJI9_HUMAN	TATA-box binding protein associated factor 2	TAF2	Homo sapiens (Human)	156
ENSG00000064313	A0A8I5QJJ6	unreviewed	A0A8I5QJJ6_HUMAN	TATA-box binding protein associated factor 2	TAF2	Homo sapiens (Human)	196
ENSG00000064313	A0A8I5QJR0	unreviewed	A0A8I5QJR0_HUMAN	Transcription initiation factor TFIID subunit 2 (Transcription initiation factor TFIID 150 kDa subunit)	TAF2	Homo sapiens (Human)	1214
ENSG00000064313	E5RI28	unreviewed	E5RI28_HUMAN	TATA-box binding protein associated factor 2	TAF2	Homo sapiens (Human)	230
ENSG00000064313	H0YB55	unreviewed	H0YB55_HUMAN	TATA-box binding protein associated factor 2	TAF2	Homo sapiens (Human)	67
ENSG00000064313	H0YC37	unreviewed	H0YC37_HUMAN	Transcription initiation factor TFIID subunit 2 (Transcription initiation factor TFIID 150 kDa subunit)	TAF2	Homo sapiens (Human)	1161
ENSG00000064313	H0YEX2	unreviewed	H0YEX2_HUMAN	TATA-box binding protein associated factor 2	TAF2	Homo sapiens (Human)	116
ENSG00000064763	Q96K12	reviewed	FACR2_HUMAN	Fatty acyl-CoA reductase 2 (EC 1.2.1.84) (Male sterility domain-containing protein 1)	FAR2 MLSTD1	Homo sapiens (Human)	515
ENSG00000064763	A0A8I5KQJ4	unreviewed	A0A8I5KQJ4_HUMAN	Fatty acyl-CoA reductase (EC 1.2.1.84)	FAR2	Homo sapiens (Human)	497
ENSG00000064763	A0A8I5KS86	unreviewed	A0A8I5KS86_HUMAN	Fatty acyl-CoA reductase (EC 1.2.1.84)	FAR2	Homo sapiens (Human)	395
ENSG00000064763	A0A8I5KUM2	unreviewed	A0A8I5KUM2_HUMAN	Fatty acyl-CoA reductase (EC 1.2.1.84)	FAR2	Homo sapiens (Human)	68
ENSG00000064763	A0A8I5KVC4	unreviewed	A0A8I5KVC4_HUMAN	Fatty acyl-CoA reductase (EC 1.2.1.84)	FAR2	Homo sapiens (Human)	70
ENSG00000064763	A0A8I5KXF4	unreviewed	A0A8I5KXF4_HUMAN	Fatty acyl-CoA reductase (EC 1.2.1.84)	FAR2	Homo sapiens (Human)	384
ENSG00000064763	F8VPF2	unreviewed	F8VPF2_HUMAN	Fatty acyl-CoA reductase (EC 1.2.1.84)	FAR2	Homo sapiens (Human)	420
ENSG00000064763	F8VX60	unreviewed	F8VX60_HUMAN	Fatty acyl-CoA reductase (EC 1.2.1.84)	FAR2	Homo sapiens (Human)	67
ENSG00000064763	H0YHP1	unreviewed	H0YHP1_HUMAN	Fatty acyl-CoA reductase (EC 1.2.1.84)	FAR2	Homo sapiens (Human)	470
ENSG00000064763	H0YIE0	unreviewed	H0YIE0_HUMAN	Fatty acyl-CoA reductase (EC 1.2.1.84)	FAR2	Homo sapiens (Human)	303
ENSG00000065609	O60641	reviewed	AP180_HUMAN	Clathrin coat assembly protein AP180 (91 kDa synaptosomal-associated protein) (Clathrin coat-associated protein AP180) (Phosphoprotein F1-20)	SNAP91 KIAA0656	Homo sapiens (Human)	907
ENSG00000065609	A0A0A0MRM7	unreviewed	A0A0A0MRM7_HUMAN	Synaptosome associated protein 91	SNAP91	Homo sapiens (Human)	143
ENSG00000065609	E5RFC6	unreviewed	E5RFC6_HUMAN	Synaptosome associated protein 91	SNAP91	Homo sapiens (Human)	149
ENSG00000065609	E5RFU0	unreviewed	E5RFU0_HUMAN	Synaptosome associated protein 91	SNAP91	Homo sapiens (Human)	116
ENSG00000065609	E5RGP8	unreviewed	E5RGP8_HUMAN	Synaptosome associated protein 91	SNAP91	Homo sapiens (Human)	58
ENSG00000065609	E5RGY9	unreviewed	E5RGY9_HUMAN	Synaptosome associated protein 91	SNAP91	Homo sapiens (Human)	581
ENSG00000065609	E5RHK9	unreviewed	E5RHK9_HUMAN	Synaptosome associated protein 91	SNAP91	Homo sapiens (Human)	120
ENSG00000065609	E5RIJ5	unreviewed	E5RIJ5_HUMAN	Synaptosome associated protein 91	SNAP91	Homo sapiens (Human)	152
ENSG00000065609	E5RJY3	unreviewed	E5RJY3_HUMAN	Synaptosome associated protein 91	SNAP91	Homo sapiens (Human)	66
ENSG00000065609	E5RK51	unreviewed	E5RK51_HUMAN	Synaptosome associated protein 91	SNAP91	Homo sapiens (Human)	150
ENSG00000065609	E5RK53	unreviewed	E5RK53_HUMAN	Synaptosome associated protein 91	SNAP91	Homo sapiens (Human)	43
ENSG00000065609	E9PDG8	unreviewed	E9PDG8_HUMAN	Synaptosome associated protein 91	SNAP91	Homo sapiens (Human)	902
ENSG00000065609	H0YBT2	unreviewed	H0YBT2_HUMAN	Synaptosome associated protein 91	SNAP91	Homo sapiens (Human)	222
ENSG00000066813	Q68CK6	reviewed	ACS2B_HUMAN	Acyl-coenzyme A synthetase ACSM2B, mitochondrial (EC 6.2.1.2) (Acyl-CoA synthetase medium-chain family member 2B) (Benzoate--CoA ligase) (EC 6.2.1.25) (Butyrate--CoA ligase 2B) (Butyryl-coenzyme A synthetase 2B) (Middle-chain acyl-CoA synthetase 2B) (Xenobiotic/medium-chain fatty acid-CoA ligase HXM-A)	ACSM2B ACSM2 HYST1046	Homo sapiens (Human)	577
ENSG00000066813	A0A087WU25	unreviewed	A0A087WU25_HUMAN	medium-chain acyl-CoA ligase (EC 6.2.1.2)	ACSM2B	Homo sapiens (Human)	200
ENSG00000066813	H3BM61	unreviewed	H3BM61_HUMAN	Acyl-CoA synthetase medium chain family member 2B	ACSM2B	Homo sapiens (Human)	118
ENSG00000066813	H3BNJ9	unreviewed	H3BNJ9_HUMAN	medium-chain acyl-CoA ligase (EC 6.2.1.2)	ACSM2B	Homo sapiens (Human)	208
ENSG00000066813	H3BP39	unreviewed	H3BP39_HUMAN	Acyl-CoA synthetase medium chain family member 2B	ACSM2B	Homo sapiens (Human)	110
ENSG00000066813	H3BP79	unreviewed	H3BP79_HUMAN	medium-chain acyl-CoA ligase (EC 6.2.1.2)	ACSM2B	Homo sapiens (Human)	61
ENSG00000066813	H3BQ84	unreviewed	H3BQ84_HUMAN	Acyl-CoA synthetase medium chain family member 2B	ACSM2B	Homo sapiens (Human)	105
ENSG00000066813	H3BRR3	unreviewed	H3BRR3_HUMAN	Acyl-CoA synthetase medium chain family member 2B	ACSM2B	Homo sapiens (Human)	149
ENSG00000066813	H3BTX9	unreviewed	H3BTX9_HUMAN	medium-chain acyl-CoA ligase (EC 6.2.1.2)	ACSM2B	Homo sapiens (Human)	498
ENSG00000067177	P46020	reviewed	KPB1_HUMAN	Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform (Phosphorylase kinase alpha M subunit)	PHKA1 PHKA	Homo sapiens (Human)	1223
ENSG00000067177	A6NIT2	unreviewed	A6NIT2_HUMAN	Phosphorylase b kinase regulatory subunit	PHKA1	Homo sapiens (Human)	1181
ENSG00000067177	A6NMN0	unreviewed	A6NMN0_HUMAN	Phosphorylase b kinase regulatory subunit	PHKA1	Homo sapiens (Human)	1240
ENSG00000067191	Q02641	reviewed	CACB1_HUMAN	Voltage-dependent L-type calcium channel subunit beta-1 (CAB1) (Calcium channel voltage-dependent subunit beta 1)	CACNB1 CACNLB1	Homo sapiens (Human)	598
ENSG00000067715	P21579	reviewed	SYT1_HUMAN	Synaptotagmin-1 (Synaptotagmin I) (SytI) (p65)	SYT1 SVP65 SYT	Homo sapiens (Human)	422
ENSG00000067715	A0A994J4M1	unreviewed	A0A994J4M1_HUMAN	Synaptotagmin	SYT1	Homo sapiens (Human)	338
ENSG00000067715	A0A994J4M5	unreviewed	A0A994J4M5_HUMAN	Synaptotagmin 1	SYT1	Homo sapiens (Human)	63
ENSG00000067715	A0A994J4V0	unreviewed	A0A994J4V0_HUMAN	Synaptotagmin 1	SYT1	Homo sapiens (Human)	7
ENSG00000067715	A0A994J4V4	unreviewed	A0A994J4V4_HUMAN	Synaptotagmin	SYT1	Homo sapiens (Human)	209
ENSG00000067715	A0A994J5A7	unreviewed	A0A994J5A7_HUMAN	Synaptotagmin	SYT1	Homo sapiens (Human)	364
ENSG00000067715	A0A994J776	unreviewed	A0A994J776_HUMAN	Synaptotagmin	SYT1	Homo sapiens (Human)	105
ENSG00000067715	A0A994J784	unreviewed	A0A994J784_HUMAN	Synaptotagmin 1	SYT1	Homo sapiens (Human)	63
ENSG00000067715	A0A994J7L5	unreviewed	A0A994J7L5_HUMAN	Synaptotagmin	SYT1	Homo sapiens (Human)	367
ENSG00000067715	C9JX50	unreviewed	C9JX50_HUMAN	Synaptotagmin	SYT1	Homo sapiens (Human)	181
